,CompanyName,CIN_Number,gst
1997,DEN DEVA CABLE NETWORK PRIVATE LIMITED.   ,U64202DL2008PTC172403,07AACCD7693P1ZV
1998,MCARBON TECH INNOVATION PRIVATE LIMITED   ,U64202DL2008PTC176136,27AAFCM5316B1ZU
1999,SMARTX SERVICES LIMITED   ,U64202DL2015PLC285515,23AAWCS2082H2Z1
2000,RAILTEL CORPORATION OF INDIA LIMITED   ,U64202DL2000GOI107905,32HYDR06430E1DE
2001,PLANETCAST TECHNOLOGIES LIMITED   ,U64202DL2001PLC112437,07AAACE8824H1ZM
2002,BEAM MONEY PRIVATE LIMITED - BEAM MONEY,U64202DL2002PTC117991,07AAHCS4360D1ZI
2003,VALUEFIRST DIGITAL MEDIA PRIVATE LIMITED - ValueFirst,U64202DL2003PTC122688,29AABCV8400B1ZM
2004,MATRIX CELLULAR (INTERNATIONAL) SERVICES PRIVATE LIMITED - Matrix Cellular,U64202DL2005PLC142628,36AAECM5169M1ZY
2005,BSC ACADEMY PRIVATE LIMITED   ,U80221DL2011PTC223745,07AAECB6581E1ZP
2006,ATHENA EDUSPARK LIMITED   ,U80221DL2011PLC225198,07AAJCA8616L1ZA
2007,ETOOS EDUCATION PRIVATE LIMITED - ETOOS EDUCATION,U80300DL2014FTC265380,08AADCE6242N1ZC
2008,AM EDUMEDIA PRIVATE LIMITED   ,U80900DL2010PTC209189,33AABCJ0180G1Z2
2009,BEACON HIGHER EDUCATION SERVICES PRIVATE LIMITED - BHES,U80900DL2010PTC203311,07AAECB1283F1ZY
2010,LEAP LEARNING SOLUTIONS PRIVATE LIMITED   ,U80222DL2011PTC222160,29AAACQ3318C1ZR
2011,COMPAREX INDIA PRIVATE LIMITED - Comparex,U80221DL2002PTC114903,37AABCI1421K1ZS
2012,NEXTRA TELESERVICES PRIVATE LIMITED   ,U64204DL2006PTC150077,07AAKCS1371F1ZE
2013,MANYA EDUCATION PRIVATE LIMITED - MANYA EDUCATION,U80301DL2005PTC142842,33AAECM4837A1ZW
2014,BALI DEN CABLE NETWORK PRIVATE LIMITED   ,U64204DL2008PTC183656,09AADCB6375R1ZV
2015,STAR CHANNEL DEN NETWORK PRIVATE LIMITED   ,U64204DL2008PTC183868,09AAMCS5045G1Z3
2016,FLY MOBILES PRIVATE LIMITED   ,U64204DL2011PTC222032,07AADCN6777D1ZA
2017,INDIA EDUCATION SERVICES PRIVATE LIMITED - INDIA EDUCATION SERVICES,U80301DL2011PTC226705,03AABCE4944M2ZK
2018,TIMES CENTRE FOR LEARNING LIMITED   ,U80301DL2007PLC165200,36AACCT7414Q1ZT
2019,NEED LIVELIHOOD MICROFINANCE PRIVATE LIMITED - NEED LIVELIHOOD,U65100DL2015PTC287435,09AAFCN0764N3ZY
2020,STONES2MILESTONES EDU SERVICES PRIVATE LIMITED - STONES2MILESTONES,U80220DL2008PTC185565,07AAMCS6511K1Z1
2021,GRADE STACK LEARNING PRIVATE LIMITED   ,U80211DL2013PTC252811,09AAFCG2240Q1ZA
2022,FIITJEE LIMITED. - Fiitjee,U80211DL1997PLC090156,27AAACF2659M1ZB
2023,SOLAR RESEARCH LIMITED   ,U80103DL2006PLC154426,22AAZCS2479M1ZH
2024,SQRRL FINTECH PRIVATE LIMITED - Sqrrl,U65900DL2016PTC300178,07AAXCS0853R1ZB
2025,TOWER VISION INDIA PRIVATE LIMITED - Tower Vision India,U64203DL2006PTC145455,20AACCT3934F1ZS
2026,ANALYSYS MASON INDIA PRIVATE LIMITED   ,U64203DL2007PTC157725,06AADCB0418M1ZV
2027,DEN BUDAUN CABLE NETWORK PRIVATE LIMITED   ,U64203DL2008PTC180352,07AACCD9199C1ZH
2028,HONASA CONSUMER PRIVATE LIMITED - MamaEarth,U74999DL2016PTC306016,06AADCH9716L1Z8
2029,BONUSHUB DIGITAL SOLUTIONS PRIVATE LIMITED - BONUSHUB,U74999DL2016PTC307611,07AAGCB9339N1Z2
2030,ORIENTAL BANK OF COMMERCE LIMITED   ,U65191DL1901PLC002036,23AADCC1881F1Z0
2031,SUN RENEWABLES WH PRIVATE LIMITED   ,U74999DL2016PTC308036,06AAXCS7886E1ZH
2032,ALMONDZ FINANZ LIMITED   ,U65191DL2006PLC148718,07AAFCA9113L1ZK
2033,EKO INDIA FINANCIAL SERVICES PRIVATE LIMITED - Eko Financial Services,U65191DL2007PTC168253,06AABCE8314M1ZJ
2034,ROUH ESSENTIALS PRIVATE LIMITED - Rouh Essentials,U74999DL2016PTC302695,07AAHCR8313F1ZE
2035,HUNCH CIRCLE PRIVATE LIMITED   ,U74999DL2016PTC302613,06AADCH9187P1ZR
2036,ARGANSHE PRIVATE LIMITED   ,U74999DL2016PTC302517,07AAOCA5411A1Z5
2037,RELIGARE VENTURE CAPITAL LIMITED   ,U65192DL2006PLC151298,07AADCR3526N1Z4
2038,HERO HOUSING FINANCE LIMITED   ,U65192DL2016PLC301481,07AADCH9153R1ZV
2039,PROVIDENTIAL ADVISORY SERVICES PRIVATE LIMITED - PROVIDENTIAL ADVISORY SERVICES,U74999DL2016PTC303830,09AAICP7195G1ZV
2040,PINE LABS PRIVATE LIMITED. - Pine Labs,U65910DL1998PTC093878,27AACCP7457K1ZX
2041,PROSPER HOUSING FINANCE LIMITED   ,U65910DL2004PLC124134,07AABCH3930J1ZO
2042,TOP TECHNOLOGIES PRIVATE LIMITED   ,U74999DL2016PTC307072,19AADCH1514Q1ZB
2043,PAYTM E-COMMERCE PRIVATE LIMITED - Paytm E-Commerce,U74999DL2016PTC304451,09AAICP7471R1ZD
2044,SUNFOX TECHNOLOGIES PRIVATE LIMITED   ,U74999DL2016PTC304475,05AAYCS5941B1Z4
2045,ROSERVE ENVIRO PRIVATE LIMITED   ,U74999DL2016PTC304156,07AAHCR8767K1ZL
2046,PIONEER URBAN LAND & INFRASTRUCTURE LIMITED - PioneerUrban,U65910DL1985PLC019985,06AACCP8576B1ZE
2047,MCCANN-ERICKSON INDIA PRIVATE LIMITED - McCann,U65910DL1985PTC020969,33AAACT0835D1ZX
2048,INDIAN RAILWAY FINANCE CORPORATION LIMITED - INDIAN RAILWAY FINANCE,U65910DL1986GOI026363,07DELI04124B1D1
2049,AMISHI CONSUMER TECHNOLOGIES PRIVATE LIMITED - The Moms Co,U74999DL2016PTC301440,06AAOCA4990J1Z6
2050,HEALTHSCION TECHNOLOGIES PRIVATE LIMITED - Healthscion technologies,U74999DL2016PTC301190,09AADCH8927R1ZN
2051,LETSSHAVE PRIVATE LIMITED - LETSSHAVE,U74999DL2016PTC304885,06AADCL1451E1ZZ
2052,OPINIOFI TECHNOLOGIES PRIVATE LIMITED   ,U74999DL2016PTC301046,29AACCO3285A1ZL
2053,CKERS FINANCE PRIVATE LIMITED - CKERS FINANCE,U65910DL2016PTC291909,07AAGCC3979F1ZG
2054,GENINS INDIA INSURANCE TPA LIMITED - Genins India Insurance TPA,U65910DL1996PLC081300,09AAACG4057C1ZX
2055,VIRTUE FINANCE LIMITED   ,U65910DL1996PLC083615,27AABCV1887A1ZF
2056,GOALS101 DATA SOLUTIONS PRIVATE LIMITED - Goals101,U74999DL2016PTC298740,07AAGCG3533M1ZF
2057,ASHPRA SKILLS PRIVATE LIMITED   ,U74999DL2014PTC273649,07AANCA2335C1Z1
2058,SMARTVIZS PRIVATE LIMITED   ,U74999DL2014PTC273315,07AANCA0335L1ZM
2059,CREDITAS SOLUTIONS PRIVATE LIMITED - Creditas Solutions,U74999DL2014PTC273217,06AAFCC8677F1ZE
2060,MEDICOVER HEALTHCARE PRIVATE LIMITED - Medicover,U74999DL2015FTC288912,06AAKCM1202H1ZW
2061,INSHORTS MEDIALABS PRIVATE LIMITED - InShorts,U74999DL2015FTC283202,09AADCI8733Q1ZS
2062,FRESCA FOODS PRIVATE LIMITED - Fresca Foods,U74999DL2015PTC280676,07AACCF7847H1ZE
2063,BBI FITNESS SERVICES PRIVATE LIMITED   ,U74999DL2015PTC280496,07AAGCB3278E1ZR
2064,IMMUNOCONCEPT INDIA PRIVATE LIMITED - IMMUNOCONCEPT,U74999DL2015PTC279473,07AADCI8100K1ZN
2065,FINCAP FINANCIAL CORPORATION LIMITED   ,U65910DL1991PLC043020,07AAACF1790R1Z5
2066,RS SEVEN LIFESTYLE PRIVATE LIMITED   ,U74999DL2015PTC281719,07AAHCR3650F1ZG
2067,BETTER WEALTH ADVISERS PRIVATE LIMITED - Better Wealth,U74999DL2015PTC288331,08AAGCB5302H1ZY
2068,CITYKART RETAIL PRIVATE LIMITED - Citykart,U74999DL2015PTC288120,07AAWCS4776Q1Z0
2069,AMAZON DATA SERVICES INDIA PRIVATE LIMITED - Amazon Data Services Inida,U74999DL2016FTC301945,07AAOCA5897L1ZS
2070,AMPSOLAR INDIA PRIVATE LIMITED - Ampsolar,U74999DL2016FTC301067,07AAOCA5172E1ZN
2071,MELA ARTISANS (INDIA) PRIVATE LIMITED   ,U74999DL2016FTC300976,09AAKCM3917H1Z8
2072,PHOENIX TRADERS PRIVATE LIMITED   ,U74999DL2015PTC289056,07AAICP4334P1ZX
2073,REALDREAM DIGITAL PRIVATE LIMITED   ,U74999DL2015PTC287893,07AAHCR5362G1Z9
2074,TREK BICYCLE INDIA PRIVATE LIMITED   ,U74999DL2016FTC306256,06AAGCT0074Q1ZY
2075,TECHNICOLOUR DREAM PANTS PRIVATE LIMITED   ,U74999DL2015PTC279333,07AAFCT3148Q1ZS
2076,IGNOVISION SOLUTIONS PRIVATE LIMITED   ,U74999DL2014PTC274337,06AADCI7107E1ZX
2077,AWFIS SPACE SOLUTIONS PRIVATE LIMITED - Awfis,U74999DL2014PTC274236,27AANCA1175G1ZN
2078,LOKALFERI ECOMMERCE PRIVATE LIMITED - LOKALFERI,U74999DL2016PTC290001,06AADCL0061A1ZB
2079,ONART QUEST LIMITED - ONART QUEST,U74999DL2015PLC288795,07AACCO2539F1ZM
2080,FIFTH GEAR VENTURES LIMITED - FIFTH GEAR VENTURES,U74999DL2015PLC284756,07AACCF6404G1ZX
2081,EXOPIC MEDIA PRIVATE LIMITED - Exopic Media,U74999DL2012PTC245069,07AADCE2170M1ZL
2082,TRULYMADLY MATCHMAKERS PRIVATE LIMITED   ,U74999DL2013PTC249642,07AAECT5696G1ZX
2083,MANFRIDAY LIFESCIENCES PRIVATE LIMITED - MANFRIDAY,U74999DL2013PTC248416,07AAICM4678H1Z2
2084,SMAS AUTO LEASING INDIA PRIVATE LIMITED - Smas Auto Leasing,U74999DL2013FTC261136,23AATCS9490A1Z1
2085,DEVBHAA CONSULTING OPC PRIVATE LIMITED - DEVBHAA CONSULTING,U74999DL2014OPC270328,07AAFCD1095C1ZZ
2086,THINKTHROUGH CONSULTING PRIVATE LIMITED   ,U74999DL2014PTC265379,07AAECT9616L1ZU
2087,MAIN DATA GROUP (INDIA) PRIVATE LIMITED   ,U74999DL2014FTC265341,07AAJCM1060A1Z1
2088,PROFESSIONAL TECHNICAL SERVICES PRIVATE LIMITED - Professional Technical Services,U74999DL2014PTC267925,07AAHCP7312A1ZT
2089,SEAVY APPLIANCES INDIA PRIVATE LIMITED   ,U74999DL2014PTC267430,07AAUCS4777K1ZD
2090,NIGHTSTAY TRAVELS PRIVATE LIMITED   ,U74999DL2015PTC277971,09AAECN8865F1Z0
2091,MONETIC CORP CONSULTANTS PRIVATE LIMITED   ,U74999DL2013PTC261819,07AAICM9591R1ZB
2092,HEDONISTA PRIVATE LIMITED   ,U74999DL2014PTC268809,07AADCH4353F1ZS
2093,FSG ADVISORY SERVICES PRIVATE LIMITED   ,U74999DL2011PTC219396,27AABCF7920Q2Z3
2094,QUINTILLION MEDIA PRIVATE LIMITED   ,U74999DL2014PTC270795,27AAACQ3555B1ZQ
2095,AMARANT LIFESCIENCES PRIVATE LIMITED   ,U74999DL2012PTC230408,07AAKCA1665Q1Z4
2096,INTUGINE TECHNOLOGIES PRIVATE LIMITED   ,U74999DL2013PTC257162,07AADCI3851R1Z1
2097,SPICE CONNECT PRIVATE LIMITED   ,U74999DL2012PTC229915,07AAQCS8336N1ZG
2098,VOUCHAGRAM INDIA PRIVATE LIMITED - VOUCHAGRAM,U74999DL2012FTC234852,07AAECV0200E1Z1
2099,ORION AUTOMOBILES PRIVATE LIMITED   ,U65921DL1997PTC091290,06AAACO1386N1Z6
2100,SHUBHAM HOUSING DEVELOPMENT FINANCE COMPANY LIMITED - Shubham.co,U65921DL2010PLC199469,07AAOCS3673E1Z3
2101,REDKITE CAPITAL PRIVATE LIMITED - Redkite Capital,U65921DL2010PTC204932,07AAECR8359L1ZQ
2102,JHABUA POWER INVESTMENTS LIMITED   ,U74999DL2005PLC141334,06AADCG5445K1ZH
2103,FAME STORAGE SYSTEM PRIVATE LIMITED   ,U74999DL2013PTC261659,07AACCF3092N1ZC
2104,RDA GLOBAL LOGISTICS (I) PRIVATE LIMITED   ,U74999DL2013PTC261314,07AAGCR6976H1ZU
2105,JWALA ENERGY RESOURCES PRIVATE LIMITED   ,U74999DL2013PTC260335,07AADCJ2112L1ZS
2106,ROCKSTAND DIGITAL PRIVATE LIMITED   ,U74999DL2012PTC235126,07AAFCR8370J1ZY
2107,TEK TRAVELS PRIVATE LIMITED - Travel Boutique Online,U74999DL2006PTC155233,03AACCT6259K1Z5
2108,TENAGA PARKING (INDIA) PRIVATE LIMITED   ,U74999DL2005PTC139568,07AACCT3280A2ZQ
2109,A.M.S. INFORM RESEARCH SERVICES PRIVATE LIMITED - AMS INFORM,U74999DL2010PTC201934,07AAICA4254D1ZY
2110,STUDIO 34 DESIGNART PRIVATE LIMITED   ,U74999DL2010PTC200698,07AAOCS9770L1ZE
2111,QRG MEDICARE LIMITED   ,U74999DL2010PLC205776,06AAACQ2238D1ZW
2112,DYNAMIC DRILLING & SERVICES PRIVATE LIMITED - Dynamic Drilling,U74999DL2009PTC193685,97AADCD2277J1ZB
2113,NEXT GEN PAPER SOLUTIONS PRIVATE LIMITED   ,U74999DL2010PTC205503,06AADCN3355M1Z9
2114,OZONE E-VENTURES PRIVATE LIMITED   ,U74999DL2012PTC236438,07AABCO7007K1ZF
2115,INDO GULF PEST CONTROL PRIVATE LIMITED - Indo Gulf Pest,U74999DL2012PTC235207,07AACCI9254R1ZT
2116,IMPAACT INNOVATIVE SOLUTIONS PRIVATE LIMITED - IMPAACT INNOVATIVE SOLUTIONS,U74999DL2010PTC203129,07AABCO3130B1Z6
2117,EYE 7 HOSPITALS PRIVATE LIMITED - EYE 7 HOSPITALS,U74999DL2009PTC191134,19AAZCS8611F1ZP
2118,INTERGLOBE TECHNOLOGY QUOTIENT PRIVATE LIMITED - Interglobe Technology Quotient,U74999DL2005PTC132134,06AABCI3241H2ZX
2119,NAUNIDH FOODS PRIVATE LIMITED   ,U65913DL1988PTC031051,07AAACN2168B1ZW
2120,MARUTI INSURANCE BROKING PRIVATE LIMITED - Maruti Insurance Broking,U74999DL2010PTC210739,09AAGCM8887L1ZG
2121,TODAY MERCHANDISE PRIVATE LIMITED   ,U74999DL2010PTC210696,09AADCT6544N1ZQ
2122,SLEUTHS INDIA CONSULTANCY PRIVATE LIMITED - SLEUTHS INDIA,U74999DL2010PTC209939,07AAOCS9353F1ZW
2123,LG HAUSYS INDIA PRIVATE LIMITED   ,U74999DL2010PTC209928,07AABCL8902G1ZL
2124,MILAGROW BUSINESS & KNOWLEDGE SOLUTIONS PRIVATE LIMITED - MILAGROW HUMANTECH,U74999DL2007PTC160165,27AAECM9715D1ZG
2125,ECOLLABS INFOMIX PRIVATE LIMITED   ,U74999DL2007PTC159937,07AABCE8472A1ZV
2126,BLUE SAPPHIRE HEALTHCARES PRIVATE LIMITED - Asian Institute of Medical Sciences,U74999DL2007PTC159674,07AADCB0899G1ZL
2127,MOSER BAER SOLAR LIMITED   ,U74999DL2007PLC160162,09AAECP1955A1ZN
2128,SIKORA INDIA PRIVATE LIMITED   ,U74999DL2007FTC159971,07AAKCS7893L2ZD
2129,PITNEY BOWES SOFTWARE INDIA PRIVATE LIMITED - Pitney Bowes,U74999DL2007FTC157343,27AAECM9134E1ZH
2130,MICA INDUSTRIES LIMITED   ,U74999DL2005PLC134809,07AAECM2486K1Z5
2131,XPO LOGISTICS WORLDWIDE INDIA PRIVATE LIMITED - Menlo Worldwide,U74999DL2004PTC131022,07AAECM1564E1ZP
2132,SP REPCON PRIVATE LIMITED   ,U74999DL2007PTC164320,19AALCS0166P1ZO
2133,RITZY CHEMICALS PRIVATE LIMITED - Ritzy Chemicals,U74999DL2007PTC161977,25AADCR5994C1Z9
2134,DREAM FACTORY PRIVATE LIMITED   ,U74999DL2007PTC161445,27AACCD5777E1ZJ
2135,ASTRO INSURANCE BROKERS LIMITED   ,U65921DL1995PLC074076,07AAECA6589R1ZR
2136,SHIVANI LOCKS PRIVATE LIMITED   ,U74999DL1988PTC031152,06AAICS1192C1ZL
2137,FOCUS ENERGY LIMITED   ,U74999DL1986PLC023587,06AAACP1563C1ZX
2138,SIDDHESHWARI INDUSTRIES PRIVATE LIMITED   ,U74999DL1991PTC044292,09AAGCS3681L1ZS
2139,MADHUSUDAN AUTO LIMITED   ,U74999DL1991PLC046091,06AAACM1268R1Z3
2140,WALSONS SERVICES PRIVATE LIMITED - Walsons Services,U74999DL1997PTC088528,10AAACW1433E1Z4
2141,SIEGWERK INDIA PRIVATE LIMITED - Siegwerk India,U74999DL1997PTC084706,27AAACG4845N1Z8
2142,GEMALTO DIGITAL SECURITY PRIVATE LIMITED - Gemalto,U74999DL1996PTC084049,07AABCS5455P1ZT
2143,SAG STEELS PRIVATE LIMITED   ,U74999DL2009PTC190509,07AANCS0403K1ZD
2144,TELENOR INDIA PRIVATE LIMITED   ,U74999DL2009PTC189153,07AADCT2266M1Z1
2145,OXIGEN ONLINE SERVICES (INDIA) PRIVATE LIMITED - OXIGENONLINE,U74999DL2009PTC187167,06AAECP9363J1Z0
2146,QUICKSAND DESIGN STUDIO PRIVATE LIMITED   ,U74999DL2005PTC132810,07AAACQ1210D1Z8
2147,SECURITRANS INDIA PRIVATE LIMITED   ,U74999DL1998PTC095012,29AAECS7521B1ZI
2148,CTM INDIA LIMITED   ,U74999DL1998PLC093544,33AABCC4656J1ZP
2149,ALCHEMIST ASSET RECONSTRUCTION COMPANY LIMITED - Alchemist ARC,U74999DL2002PLC117052,07AABCD7535K1ZH
2150,ALANKIT INSURANCE BROKERS LIMITED   ,U74999DL2002PLC114620,07AADCA8436A1Z1
2151,GIESECKE AND DEVRIENT INDIA PRIVATE LIMITED - G+D,U74999DL2001PTC127080,16AABCG4223D1Z7
2152,INTERNATIONAL ASSET RECONSTRUCTION COMPANY PRIVATE LIMITED - IARC,U74999DL2002PTC117357,27AABCI1773J1ZG
2153,HBE AVIOSEC PRIVATE LIMITED   ,U74999DL2002PTC115897,06AABCH1453Q1ZE
2154,WILLIS TOWERS WATSON INDIA INSURANCE BROKERS PRIVATE LIMITED - ALMONDZ INSURANCE BROKERS,U74999DL2003PTC119593,24AAECA4094M1ZH
2155,RT VISION TECHNOLOGIES PRIVATE LIMITED   ,U74999DL2003PTC119283,02AACCR4395J1ZA
2156,RELIGARE COMMODITIES LIMITED   ,U74999DL2003PLC123220,07AAACF8356R1ZX
2157,OSWAL PUMPS LIMITED - OSWAL,U74999DL2003PLC121307,27AAACO6417C1ZR
2158,GLOBAL VANTEDGE PRIVATE LIMITED   ,U74999DL2001PTC112501,27AABCR8435J1Z2
2159,IUP JINDAL METALS & ALLOYS LIMITED   ,U74999DL2004PLC128194,06AABCI2731E1Z3
2160,OXIGEN SERVICES (INDIA) PRIVATE LIMITED - My Oxigen,U74999DL2003PTC121961,06AAECP9363J1Z0
2161,JSS MEDICAL RESEARCH INDIA PRIVATE LIMITED  ,U74999DL1999PTC102149,27AABCN0773B1ZU
2162,DEV BHUMI COLD CHAIN PRIVATE LIMITED - Dev Bhumi Cold Chain,U74999DL2003PTC121616,05AABCD7986J1Z8
2163,HOSPI LINE EQUIPMENTS PRIVATE LIMITED - Hospiline,U74999DL1999PTC099995,09AAACH8843B2ZN
2164,SWIFT SECURITAS PRIVATE LIMITED   ,U74999DL1999PTC098491,24AAGCS2294F1ZE
2165,SARV TECH PRIVATE LIMITED   ,U74999DL1999PTC098268,24AAGCS3137H1ZI
2166,HEADSTRONG SERVICES INDIA PRIVATE LIMITED - Headstrong,U74999DL1998PTC096526,29AABCT7650D1ZA
2167,DLF ESTATE DEVELOPERS LIMITED - DLF ESTATE,U74999DL1989PLC036260,06AACCD0038J1Z0
2168,PROGRESSIVE SERVICES LTD   ,L51909WB1983PLC047820,27AAECP7620C1ZN
2169,SECURIPAX PACKAGING PRIVATE LIMITED   ,U74999DL1980PTC122583,05AACCS1891C1ZN
2170,AGSONS AGENCIES (INDIA) PRIVATE LTD - Agsons,U74999DL1974PTC007206,06AAACA0346C1ZH
2171,SUGAL & DAMANI UTILITY SERVICES PRIVATE LIMITED - Payworld,U74999DL2004PTC126600,07AAICS2274B3ZI
2172,HARI DARSHAN SEVASHRAM PRIVATE LIMITED - Hari Darshan,U74999DL1993PTC053811,07AAACH5523Q1ZA
2173,GAURAV PACKAGING PRIVATE LIMITED   ,U74999DL2000PTC104591,07AABCG9881B1ZK
2174,NETWAY INDIA PRIVATE LIMITED - Netway India,U74999DL2000PTC104184,07AABCN2099Q1ZU
2175,MEGA CABS PRIVATE LIMITED - MEGA CABS,U74999DL2000PTC103535,03AACCM1466D1Z0
2176,MOTHERSON TECHNO TOOLS LIMITED - Motherson Techno Tools,U74999DL1992PLC049607,09AADCM5685K1ZV
2177,STEELBIRD HI-TECH INDIA LIMITED   ,U74999DL1992PLC049434,09AAACS4084K1Z1
2178,FORTCAPS HEALTHCARE LIMITED   ,U74999DL1992PLC048503,23AABCE0174F1Z8
2179,SAGEM MORPHO SECURITY PRIVATE LIMITED   ,U74920DL2010PTC201848,07AAOCS3042B1ZM
2180,TOY ZONE IMPEX PRIVATE LIMITED   ,U74999DL2001PTC111062,29AABCT4145M1ZZ
2181,ZEPHYR LIMITED   ,U74999DL2001PLC113632,07AAACZ1379C2ZE
2182,APPL INDUSTRIES LIMITED - Appl,U74999DL2001PLC109315,24AAFCA1026J2Z3
2183,JINDAL INDIA THERMAL POWER LIMITED - JINDAL INDIA THERMAL,U74999DL2001PLC109103,07AAACJ9902H2ZJ
2184,SWATCH GROUP (INDIA) PRIVATE LIMITED - Swatch Group India,U74999DL2000PTC105409,33AAVCS7960H1ZP
2185,MITRA INDUSTRIES PRIVATE LIMITED   ,U74999DL1995PTC065200,06AAACM4564C1ZT
2186,UNITECH POWER TRANSMISSION LIMITED   ,U74999DL1995PLC072431,10AAACH4430Q1ZR
2187,RELIGARE FINVEST LIMITED   ,U74999DL1995PLC064132,19AAFCS6801H1Z9
2188,PACKMAN PACKAGING PRIVATE LIMITED - PACKMAN PACKAGING,U74950DL2011PTC227747,07AAGCP2846L1Z2
2189,GLS FILMS INDUSTRIES PRIVATE LIMITED - GLS Films,U74950DL2003PTC120112,04AADCG5681K2ZE
2190,MONTAGE ENTERPRISES PRIVATE LIMITED - Montage Enterprises,U74950DL2002PTC114886,22AACCM8173H1ZI
2191,SAVENCIA FROMAGE & DAIRY INDIA PRIVATE LIMITED - Dabon International,U74999DL1996PTC079523,09AAACD3039P1ZD
2192,ROTO POWER PROJECTS PRIVATE LIMITED   ,U74999DL1996PTC076501,27AAACR6956K1ZV
2193,STARGAZE ENTERTAINMENT PRIVATE LIMITED   ,U74994DL2008PTC173043,20AALCS5391L1Z0
2194,FOUR WHEEL GROUP (INDIA) PRIVATE LIMITED   ,U74995DL2016PTC305583,07AACCF9438Q1ZW
2195,CHEMI KLEEN (INDIA) PRIVATE LIMITED   ,U74995DL1972PTC006169,07AAACC1312L1Z2
2196,PROTON FACILITY SERVICES PRIVATE LIMITED   ,U74990DL2009PTC193315,07AAFCP1343R1Z1
2197,CORPORATE INVESTIGATIONS INDIA PRIVATE LIMITED - Corporate Investigations,U74920DL2005PTC143577,07AACCC7571K1ZD
2198,PARVEEN INDUSTRIES PVT LTD - Parveen Industries,U74999DL1960PTC003290,27AAACP4029K1ZD
2199,THE INDIA THERMIT CORPORATION LIMITED   ,U74999DL1951PLC161818,09AAACT7462Q1ZK
2200,AMAN INDUSTRIAL SERVICES PRIVATE LIMITED   ,U74996DL2006PTC155210,08AAHCA0020C1ZJ
2201,NIDHI CERAMICS PRIVATE LIMITED   ,U74996DL2006PTC152856,06AACCN4683P1ZV
2202,IDEA CHAKKI PRIVATE LIMITED   ,U74990DL2013PTC258997,07AADCI4231R1Z9
2203,INDIA MORTGAGE GUARANTEE CORPORATION PRIVATE LIMITED - India Mortgage Guarantee Company,U65922DL2006FTC153640,06AACCG6775B1ZQ
2204,GOEL JEWELERY & MART PRIVATE LIMITED - Goel Jewelery & Mart,U74991DL2006PTC148720,07AACCG5901D1Z2
2205,MAHARAJA APPLIANCES LIMITED   ,U65923DL1992PLC047455,07AAACM1791M2Z6
2206,NCML INDUSTRIES LIMITED   ,U65923DL1996PLC082284,09AAACN4248A1ZT
2207,G4S SECURE SOLUTIONS (INDIA) PRIVATE LIMITED - G4S India,U74920DL1988PTC031060,05AAACG1625Q1ZK
2208,EMAAR INDIA COMMUNITY MANAGEMENT PRIVATE LIMITED - Emaar MGF,U74930DL2006PTC154644,07AABCE7911L1ZI
2209,DMI HOUSING FINANCE PRIVATE LIMITED - DMI Housing Finance,U65923DL2011PTC216373,07AADCD9085A1ZR
2210,JAGUAR SECURITY SERVICES PRIVATE LIMITED - JAGUAR SECURITY,U74920DL1997PTC086643,27AAACJ3711E2Z0
2211,MANPOWERGROUP SERVICES INDIA PRIVATE LIMITED - Manpowergroup,U74910DL1997PTC085591,03AABCM6914F1ZU
2212,EVOLV SERVICES LIMITED   ,U74910DL1996PLC078086,07AAACT6215B1ZU
2213,CLIXA TECHNOLOGY PRIVATE LIMITED   ,U74900DL2016PTC290379,07AAGCC3523P1ZF
2214,PEREGRINE GUARDING PRIVATE LIMITED - Peregrine Guarding,U74920DL2003PTC122546,05AADCP2498P1ZT
2215,HEAD FIELD SOLUTIONS PRIVATE LIMITED - Head Field,U74910DL2011PTC219304,07AACCH6654C1ZR
2216,PASONA INDIA PRIVATE LIMITED   ,U74910DL2006PTC154844,27AACCT5963E1Z7
2217,ZOBTREE VENTURES PRIVATE LIMITED   ,U74900DL2013PTC252252,07AAACZ6596P1ZB
2218,ADWORTH MEDIA PRIVATE LIMITED - ADWORTH MEDIA,U74900DL2013PTC251754,07AALCA6332M1ZD
2219,CATERMAN CUISINE CONCEPTS PRIVATE LIMITED - Caterman,U74900DL2013PTC251764,08AAFCC2560D1Z0
2220,DIAGNO LABS PRIVATE LIMITED   ,U74900DL2013PTC256548,07AADCL9207E1ZN
2221,BASIL LEAF FOOD SERVICES PRIVATE LIMITED - Basil Leaf Food Services,U74900DL2014PTC267639,07AAFCB9329R1ZX
2222,HOMESTEAD INFRASTRUCTURE DEVELOPMENT PRIVATE LIMITED  ,U65923DL2011PTC227771,06AACCH7843P1Z1
2223,OVINGTON FINANCE PRIVATE LIMITED - OVINGTON,U65923DL2013PTC261042,07AABCO9303L1ZA
2224,FITBIT INDIA PRIVATE LIMITED - FITBIT,U74900DL2015FTC282558,07AACCF6779N1ZW
2225,SVIEDA VENTURES PRIVATE LIMITED   ,U74900DL2013PTC255673,07AATCS4649D1ZY
2226,STYLEDOTME FASHION AND LIFESTYLE PRIVATE LIMITED  ,U74900DL2015PTC287688,07AAWCS4323D1Z8
2227,VIPUL GOODSERVICE PRIVATE LIMITED   ,U74900DL2015PTC275335,07AAECV9924D1Z6
2228,SMA POWER CONTROL PRIVATE LIMITED   ,U74900DL2013PTC249456,09AASCS7704C1Z3
